Id,SalePrice
2735,119152.87402644753
2736,133762.92668133974
2737,98062.38037198782
2738,133088.24669271708
2739,174136.4549279213
2740,114368.91905590892
2741,111849.073638767
2742,160813.74633014202
2743,100692.55500286818
2744,155859.855183959
2745,174763.04159462452
2746,106513.35456594825
2747,158846.00838571787
2748,143874.8426988721
2749,123479.67418059707
2750,122742.99973249435
2751,117033.3770789206
2752,101127.73947641253
2753,112090.79569652677
2754,171168.07114630938
2755,126895.46427726746
2756,139134.58161652088
2757,89543.88560056686
2758,91869.02924925089
2759,103058.29684063792
2760,107693.51339489222
2761,152572.41588383913
2762,142800.24345368147
2763,161420.19217461348
2764,141605.76500445604
2765,179788.64351063967
2766,136391.7707517743
2767,98718.6041995883
2768,105533.34314599633
2769,132537.49124109745
2770,98169.49048787355
2771,86834.49970185757
2772,77497.27299548686
2773,118678.67408692837
2774,122404.4794023037
2775,74665.96108302474
2776,91983.7418012321
2777,108640.61490446329
2778,105976.72022357583
2779,81929.17937710881
2780,86332.7120937407
2781,89740.58857485652
2782,80040.67952632904
2783,77540.53230546415
2784,90773.21078404784
2785,152454.87589091063
2786,68200.1213748008
2787,89874.87860694528
2788,57772.07385264337
2789,87969.99891325831
2790,112815.55411741138
2791,85693.81237775087
2792,84705.38301691413
2793,105356.05669692159
2794,81884.49293375015
2795,97637.98524141312
2796,94289.22749236226
2797,118090.96339195967
2798,74468.42382587492
2799,80160.2690115571
2800,108635.07805615664
2801,91330.839009583
2802,98687.75451183319
2803,134782.1145221591
2804,99391.40638113022
2805,83554.81842756271
2806,75021.27973884344
2807,124993.54615360498
2808,116359.97936427593
2809,117088.1983153522
2810,129529.33014035225
2811,153900.41178166866
2812,144054.25375252962
2813,112203.15294191241
2814,96479.59824427962
2815,92918.41222792864
2816,128035.51851212978
2817,97522.45718464255
2818,50273.3061209321
2819,127408.98549705744
2820,118263.47484588623
2821,124723.66235479712
2822,88416.2517182529
2823,199906.09509199858
2824,135295.47478705645
2825,147591.18386656046
2826,134567.27193146944
2827,122877.09125354886
2828,305520.77907025814
2829,98076.27077922225
2830,187192.5900325179
2831,162512.47499734163
2832,182659.4242453575
2833,291828.36781442165
2834,197325.88085979223
2835,184982.2501435876
2836,215961.63535118103
2837,109700.57798475027
2838,127788.22741508484
2839,214869.298876822
2840,166812.26692050695
2841,194335.918392241
2842,210593.0600196123
2843,158540.7306060195
2844,118751.06623247266
2845,84604.95252907276
2846,207866.25880151987
2847,199619.4880798459
2848,197485.20474284887
2849,221988.3445084095
2850,233993.21882724762
2851,228487.12363541126
2852,174250.27149766684
2853,227713.831949234
2854,96353.78516986966
2855,183772.41659760475
2856,225873.58101010323
2857,192450.8790716529
2858,203271.1146503687
2859,109768.73701661825
2860,69117.57767572999
2861,140860.52239090204
2862,217577.5795519352
2863,145747.28461652994
2864,214526.78686529398
2865,52606.13938961178
2866,113396.33838683367
2867,93431.48277401924
2868,96047.19829037786
2869,126977.61565446854
2870,77963.47615942359
2871,124760.78928336501
2872,49154.62937839329
2873,98163.50296586752
2874,81865.63438549638
2875,108409.39247086644
2876,161356.29308223724
2877,103950.44834986329
2878,148671.1160838604
2879,101102.29250788689
2880,93217.43959262967
2881,133639.93568271399
2882,92169.70908418298
2883,97003.49032431841
2884,117350.68355426192
2885,134543.64375323057
2886,149010.8489409089
2887,102974.83099848032
2888,78679.7388445586
2889,87881.9029353559
2890,58338.785299286246
2891,99399.05710369349
2892,104158.88493582606
2893,116720.88852003217
2894,94109.03849005699
2895,237717.07122325897
2896,137726.7628222704
2897,106254.73760962486
2898,5729.184443503618
2899,191753.525903821
2900,143046.7405065894
2901,118790.60748443007
2902,192174.3049144745
2903,216392.9300814867
2904,307707.3620170355
2905,105456.67496547103
2906,54206.297939270735
2907,93072.1670717001
2908,147468.56842935085
2909,141913.29534202814
2910,72211.92207373679
2911,102425.68509578705
2912,127618.57022792101
2913,134263.05645406246
2914,120630.89061453938
2915,120050.12244060636
2916,115907.55662173033
2917,110828.8020350039
2918,86000.79627931118
2919,186663.09135705233
